Date,Open,High,Low,Close,Volume,SMA_10,EMA_10,RSI,MACD,Returns,Volatility,Pair
2015-02-27,10.491000175476074,10.491000175476074,10.456999778747559,10.491000175476074,0,10.527499961853028,10.523795443635612,37.30564172570769,-0.015907259537968343,-0.0023772935545817164,0.001682202138580309,EURMAD
2015-03-02,10.493000030517578,10.529999732971191,10.458200454711914,10.493000030517578,0,10.523999977111817,10.51819627761415,37.91248714293075,-0.017344935365343872,0.00019062577524109336,0.0016899501065058336,EURMAD
2015-03-03,10.48900032043457,10.52400016784668,10.444600105285645,10.48799991607666,0,10.519899940490722,10.51270603006188,36.9494917817159,-0.01867252600754732,-0.0004765190533094765,0.0016835690918296793,EURMAD
2015-03-04,10.489999771118164,10.519000053405762,10.45300006866455,10.48900032043457,0,10.514499950408936,10.508395901038732,37.29268636843876,-0.019420064470661913,9.538561841293536e-05,0.0015860019354938778,EURMAD
2015-03-05,10.467000007629395,10.49899959564209,10.420999526977539,10.496999740600586,0,10.510299968719483,10.506323871868158,40.100341741663385,-0.019146301094098206,0.0007626484814220458,0.0016369309544655784,EURMAD
2015-03-06,10.45199966430664,10.48799991607666,10.398699760437012,10.461000442504883,0,10.504100036621093,10.498083248347562,32.950345903579375,-0.021585361532126868,-0.0034294845179869693,0.0018763326783358928,EURMAD
2015-03-09,10.395999908447266,10.460000038146973,10.381699562072754,10.395999908447266,0,10.490100002288818,10.479522641092963,24.46730695677131,-0.02843554708182161,-0.006213605898868768,0.0024594944375931622,EURMAD
2015-03-10,10.420999526977539,10.420999526977539,10.355899810791016,10.420999526977539,0,10.479899978637695,10.468882074890159,31.745505183489087,-0.031484178190059,0.0024047343930775344,0.0027302144259742454,EURMAD
2015-03-11,10.390999794006348,10.390999794006348,10.315600395202637,10.390999794006348,0,10.464299964904786,10.45472166018401,28.23013866235773,-0.035907053874383976,-0.002878776924759352,0.0025275957091461625,EURMAD
2015-03-12,10.347999572753906,10.371999740600586,10.33489990234375,10.347999572753906,0,10.44749994277954,10.435317644287627,24.109094622165145,-0.0423932897511925,-0.004138217890952589,0.0026305238300504043,EURMAD
2015-03-13,10.364999771118164,10.364999771118164,10.321000099182129,10.364999771118164,0,10.43489990234375,10.422532576438634,28.549932030514853,-0.045635842893412715,0.0016428487694393201,0.002801215522261809,EURMAD
2015-03-16,10.340999603271484,10.390000343322754,10.336000442504883,10.340999603271484,0,10.41969985961914,10.407708399499151,26.217488202754282,-0.04957078147530325,-0.002315501049363844,0.002774556639583482,EURMAD
2015-03-17,10.32800006866455,10.395999908447266,10.319999694824219,10.361000061035156,0,10.406999874114991,10.399215974323878,31.257610549147174,-0.050493323260873524,0.0019340932725058213,0.0029670263977690505,EURMAD
2015-03-18,10.369999885559082,10.394000053405762,10.306599617004395,10.369999885559082,0,10.39509983062744,10.393903958184824,33.46027053859116,-0.049922755201952995,0.000868625081643648,0.0030146239788503676,EURMAD
2015-03-19,10.413999557495117,10.413999557495117,10.347700119018555,10.413999557495117,0,10.386799812316895,10.397557703513968,43.06532373849239,-0.04539686331813719,0.004242977089836675,0.0034304310449316732,EURMAD
2015-03-20,10.373000144958496,10.432999610900879,10.351900100708008,10.373000144958496,0,10.377999782562256,10.393092692867517,37.61642056950427,-0.04460420186429914,-0.003936951630376551,0.0034772783705566894,EURMAD
2015-03-23,10.434000015258789,10.434000015258789,10.389599800109863,10.434000015258789,0,10.381799793243408,10.400530387847748,48.13167042792731,-0.03860877429828591,0.005880639106125907,0.0035033749437292454,EURMAD
2015-03-24,10.430000305175781,10.46500015258789,10.400699615478516,10.430000305175781,0,10.382699871063233,10.405888554634663,47.56552772920468,-0.033790581148650745,-0.0003833342991335087,0.0034337419244622937,EURMAD
2015-03-25,10.442999839782715,10.446999549865723,10.416999816894531,10.42199993133545,0,10.385799884796143,10.408817895852987,46.39012427120862,-0.030268772108149378,-0.0007670540370321444,0.0032928085475457283,EURMAD
2015-03-26,10.442999839782715,10.48799991607666,10.409000396728516,10.442999839782715,0,10.395299911499023,10.415032794749301,49.890438628619975,-0.025489370367141717,0.0020149595649223695,0.0029250988826226417,EURMAD
2015-03-27,10.41100025177002,10.446999549865723,10.38640022277832,10.41100025177002,0,10.399899959564209,10.414299605116705,45.0622242779078,-0.024007021376002413,-0.0030642141629451114,0.00316445601099318,EURMAD
2015-03-30,10.425000190734863,10.444999694824219,10.39799976348877,10.425000190734863,0,10.408300018310547,10.416245166138188,47.45797942179233,-0.021455248301691654,0.0013447256388705586,0.0030176463759056978,EURMAD
2015-03-31,10.435999870300293,10.435999870300293,10.37600040435791,10.401000022888184,0,10.41230001449585,10.413473321910914,43.92187524428021,-0.021126034942900773,-0.0023021743316617993,0.0031378045232603223,EURMAD
2015-04-01,10.395999908447266,10.430999755859375,10.37600040435791,10.37600040435791,0,10.412900066375732,10.406660064174003,40.533916146311775,-0.022621623277398584,-0.0024035783554715584,0.003250904870149645,EURMAD
2015-04-02,10.402999877929688,10.428999900817871,10.371299743652344,10.402999877929688,0,10.411800098419189,10.405994575765945,45.429679188230985,-0.021381780083288504,0.002602107991479752,0.003051770771589553,EURMAD
2015-04-03,10.42300033569336,10.42300033569336,10.42300033569336,10.42300033569336,0,10.416800117492675,10.409086532116383,48.7928649208344,-0.018571247843699012,0.0019225663749264932,0.0027843283028126955,EURMAD
2015-04-06,10.42300033569336,10.42300033569336,10.42300033569336,10.42300033569336,0,10.415700149536132,10.411616314584922,48.7928649208344,-0.016157625743236537,0.0,0.002039340006174358,EURMAD
2015-04-07,10.42300033569336,10.458999633789062,10.407999992370605,10.42300033569336,0,10.41500015258789,10.413686136604639,48.7928649208344,-0.014082478789958941,0.0,0.0020370991295997373,EURMAD
2015-04-08,10.411999702453613,10.423999786376953,10.380000114440918,10.411999702453613,0,10.414000129699707,10.413379512213544,46.81099994259883,-0.013173710708484165,-0.001055419062213292,0.002050136496737825,EURMAD
2015-04-09,10.378999710083008,10.406999588012695,10.354000091552734,10.404000282287598,0,10.410100173950195,10.411674197681553,45.367914432966884,-0.012949715550105267,-0.0007682885511541837,0.001916573133385747,EURMAD
2015-04-10,10.378999710083008,10.383000373840332,10.317500114440918,10.378999710083008,0,10.406900119781493,10.405733381754544,41.10314706858147,-0.014620993302166596,-0.002402976886414776,0.001822481976961995,EURMAD
2015-04-13,10.368000030517578,10.368000030517578,10.286999702453613,10.368000030517578,0,10.401200103759766,10.398872772438732,39.35043399570979,-0.016641245257838833,-0.0010598015100379277,0.001737068120929549,EURMAD
2015-04-14,10.345999717712402,10.383999824523926,10.30519962310791,10.345999717712402,0,10.395700073242187,10.389259489761217,36.04021567811122,-0.01978943062912819,-0.0021219437442533406,0.001717657502753701,EURMAD
2015-04-15,10.36400032043457,10.394000053405762,10.310400009155273,10.36400032043457,0,10.394500064849854,10.384666913520007,40.453919301832734,-0.020594491536158444,0.0017398611263588215,0.0017148953289096735,EURMAD
2015-04-16,10.378000259399414,10.418000221252441,10.352399826049805,10.378000259399414,0,10.392000102996827,10.38345479458899,43.70756309616113,-0.019873737952892156,0.0013508238645303372,0.001530385371679504,EURMAD
2015-04-17,10.402999877929688,10.460000038146973,10.402999877929688,10.428999900817871,0,10.392600059509277,10.391735722994241,53.64433465930041,-0.015014216166775896,0.004914206990143999,0.002162046216511275,EURMAD
2015-04-20,10.423999786376953,10.444999694824219,10.356800079345703,10.420999526977539,0,10.392399978637695,10.397056414627567,52.09092789579549,-0.011674002809741069,-0.0007671276168776942,0.002177948663124197,EURMAD
2015-04-21,10.407999992370605,10.420999526977539,10.34689998626709,10.407999992370605,0,10.39089994430542,10.399046156035393,49.578702000857305,-0.009960989375468188,-0.001247436445350636,0.0022123153402924998,EURMAD
2015-04-22,10.39900016784668,10.444999694824219,10.365400314331055,10.39900016784668,0,10.389599990844726,10.399037794546535,47.857860794200676,-0.009223304004365218,-0.0008647025874829462,0.002204372106397018,EURMAD
2015-04-23,10.378999710083008,10.446000099182129,10.347399711608887,10.378999710083008,0,10.387099933624267,10.395394506462257,44.187290122676224,-0.010135714614941449,-0.0019233058410280668,0.0022712015604791514,EURMAD
2015-04-24,10.428000450134277,10.484000205993652,10.376999855041504,10.428000450134277,0,10.392000007629395,10.401322859857169,53.58075412684323,-0.006826168569395108,0.0047211428287898816,0.002608943945880351,EURMAD
2015-04-27,10.449000358581543,10.487000465393066,10.392499923706055,10.449000358581543,0,10.400100040435792,10.409991495988873,56.92656664824958,-0.0024802219217416877,0.0020138001093963354,0.002589122024361191,EURMAD
2015-04-28,10.454999923706055,10.519000053405762,10.434000015258789,10.454999923706055,0,10.411000061035157,10.418174846482906,57.861055718677946,0.0014315844579684267,0.0005741759899151599,0.0023855559654381926,EURMAD
2015-04-29,10.484000205993652,10.590999603271484,10.454899787902832,10.484000205993652,0,10.423000049591064,10.430143093666677,62.13713143430271,0.006793488505380196,0.0027738194642967784,0.0024404978589508573,EURMAD
2015-04-30,10.536999702453613,10.621999740600586,10.531999588012695,10.536999702453613,0,10.438899993896484,10.449571567991573,68.44017759632706,0.015144871866905163,0.005055274267322218,0.0027367697055146844,EURMAD
2015-05-01,10.586000442504883,10.586000442504883,10.586000442504883,10.586000442504883,0,10.454600048065185,10.474376817903082,72.9274436445296,0.02542427830105609,0.0046503503307360194,0.002701507734533713,EURMAD
2015-05-04,10.586000442504883,10.593999862670898,10.508500099182129,10.586000442504883,0,10.47110013961792,10.494672022376136,72.9274436445296,0.03318820894546448,0.0,0.002640217366122116,EURMAD
2015-05-05,10.557999610900879,10.60099983215332,10.503999710083008,10.557999610900879,0,10.486100101470948,10.506186129380634,66.64732763553567,0.03665916281018866,-0.002645081280327033,0.0028359830489094453,EURMAD
2015-05-06,10.569000244140625,10.657999992370605,10.567999839782715,10.569000244140625,0,10.503100109100341,10.517606877518814,67.81978499378751,0.039838346263953994,0.0010419240050347778,0.00272611783052326,EURMAD
2015-05-07,10.628000259399414,10.668999671936035,10.572999954223633,10.628000259399414,0,10.528000164031983,10.537678401497104,73.2509594197179,0.04658171518696186,0.005582364830722497,0.0026729936429585707,EURMAD
2015-05-08,10.579999923706055,10.618000030517578,10.555000305175781,10.579999923706055,0,10.54320011138916,10.545373223716911,63.8146526151853,0.047505049072050554,-0.004516403323466922,0.0032963062507285566,EURMAD
2015-05-11,10.588000297546387,10.58899974822998,10.507699966430664,10.588000297546387,0,10.557100105285645,10.553123600776814,64.63244757794705,0.04832529719068113,0.0007561790073746799,0.0032965246376078744,EURMAD
2015-05-12,10.564000129699707,10.62399959564209,10.529999732971191,10.562999725341797,0,10.567900085449219,10.55491925978863,60.064179468540495,0.04642287845031845,-0.0023612175578029415,0.0034957077132742632,EURMAD
2015-05-13,10.579999923706055,10.65999984741211,10.53380012512207,10.579999923706055,0,10.577500057220458,10.559479380500889,62.0295113169289,0.04575948496541393,0.001609410092425989,0.0034504048399720587,EURMAD
2015-05-14,10.628000259399414,10.6850004196167,10.605999946594238,10.626999855041504,0,10.586500072479248,10.571755830417365,66.88200748960642,0.04846753889470712,0.004442337587369893,0.0033733120451147733,EURMAD
2015-05-15,10.625,10.689000129699707,10.583399772644043,10.64900016784668,0,10.592800045013428,10.585800255404513,68.88641224215746,0.05179190765117703,0.002070228014046549,0.003141559930389337,EURMAD
2015-05-18,10.656000137329102,10.682000160217285,10.604999542236328,10.656000137329102,0,10.59980001449585,10.598563870299891,69.51854612888991,0.05436465102135557,0.0006573358411203767,0.0031345269157125304,EURMAD
2015-05-19,10.630999565124512,10.630999565124512,10.520000457763672,10.619999885559082,0,10.60600004196167,10.602461327619743,62.48711790525526,0.052888978010395604,-0.0033784019619056416,0.0032277291807781914,EURMAD
2015-05-20,10.534000396728516,10.579999923706055,10.50100040435791,10.545999526977539,0,10.603699970245362,10.592195545684795,51.055700653832844,0.04522693803792066,-0.006968018773914286,0.004003798655364454,EURMAD
2015-05-21,10.531000137329102,10.592000007629395,10.510000228881836,10.51099967956543,0,10.591999912261963,10.57743266093582,46.70380148308859,0.03591649794640617,-0.0033187795355553718,0.0035347890537344817,EURMAD
2015-05-22,10.531999588012695,10.604000091552734,10.472999572753906,10.531999588012695,0,10.587199878692626,10.569172102222524,49.48596455884476,0.029887895153162702,0.0019978983053430266,0.0034342022091743726,EURMAD
2015-05-25,10.515000343322754,10.555999755859375,10.4399995803833,10.515000343322754,0,10.579899883270263,10.559322691513474,47.33200209020124,0.023467962959221822,-0.0016140567180888965,0.0034235356385950346,EURMAD
2015-05-26,10.47599983215332,10.49899959564209,10.41510009765625,10.47599983215332,0,10.571199893951416,10.544173080720718,42.73604679586741,0.015059508492228701,-0.0037090356534510427,0.003521918916766796,EURMAD
2015-05-27,10.444000244140625,10.496999740600586,10.41100025177002,10.444000244140625,0,10.557599925994873,10.525959837706154,39.3590954712774,0.005747396022862006,-0.003054561714909587,0.0034727646221759403,EURMAD
2015-05-28,10.45199966430664,10.503000259399414,10.413999557495117,10.45199966430664,0,10.540099906921387,10.512512533451696,40.62224006897099,-0.0009757855968484108,0.0007659345058426137,0.002954746980445367,EURMAD
2015-05-29,10.470000267028809,10.520000457763672,10.45359992980957,10.470000267028809,0,10.5221999168396,10.504783030465717,43.47547505872579,-0.004796170003722011,0.0017222161596157637,0.0029076684056383436,EURMAD
2015-06-01,10.503999710083008,10.515000343322754,10.414999961853027,10.503999710083008,0,10.50699987411499,10.504640608577951,48.5083905440591,-0.005022485178530545,0.003247320170684853,0.003236714525476436,EURMAD
2015-06-02,10.461000442504883,10.57699966430664,10.451000213623047,10.461000442504883,0,10.49109992980957,10.496706032928302,43.26197164755054,-0.008572702342478422,-0.0040936089837140255,0.0032919585862246797,EURMAD
2015-06-03,10.538000106811523,10.630000114440918,10.508000373840332,10.538000106811523,0,10.49029998779297,10.504214046361614,53.053710602027195,-0.005114093539429376,0.007360640574469057,0.0037369678371107803,EURMAD
2015-06-04,10.607000350952148,10.663000106811523,10.560999870300293,10.605999946594238,0,10.49980001449585,10.522720573676636,59.672657953657776,0.003078411614167109,0.006452822081370213,0.004056829963226911,EURMAD
2015-06-05,10.569999694824219,10.630000114440918,10.489999771118164,10.548999786376953,0,10.501500034332276,10.52749861234942,52.93535116422892,0.004914938066299612,-0.005374331558014811,0.004484034947027209,EURMAD
2015-06-08,10.532999992370605,10.61400032043457,10.512999534606934,10.532999992370605,0,10.503299999237061,10.528498863262362,51.188303804693454,0.005021464533232489,-0.001516711947137428,0.004479834457135915,EURMAD
2015-06-09,10.595999717712402,10.64900016784668,10.553000450134277,10.597000122070312,0,10.51540002822876,10.54095363759108,57.26409611429482,0.010153124225155352,0.006076153968106457,0.0046029453454615775,EURMAD
2015-06-10,10.600000381469727,10.666000366210938,10.571000099182129,10.600000381469727,0,10.53100004196167,10.551689409205379,57.53097483482236,0.014297287135587311,0.00028312346558956314,0.004379063199865846,EURMAD
2015-06-11,10.607999801635742,10.631999969482422,10.550999641418457,10.607000350952148,0,10.546500110626221,10.561745944068427,58.18705042922351,0.017939608495515458,0.0006603744557083235,0.004381135587863815,EURMAD
2015-06-12,10.581999778747559,10.633000373840332,10.531000137329102,10.581999778747559,0,10.557700061798096,10.565428459464632,54.9235854518035,0.0185944914535483,-0.002356987968077706,0.0045431712191610785,EURMAD
2015-06-15,10.59000015258789,10.619999885559082,10.552000045776367,10.59000015258789,0,10.566300106048583,10.569896040032498,55.77832310542959,0.01953387981586907,0.000756036099754942,0.004478593189535593,EURMAD
2015-06-16,10.579999923706055,10.640000343322754,10.555000305175781,10.579999923706055,0,10.5782000541687,10.571733109791325,54.390011465964555,0.019249520475934645,-0.0009443086626766961,0.004196131424793359,EURMAD
2015-06-17,10.581999778747559,10.630999565124512,10.545599937438965,10.581999778747559,0,10.582600021362305,10.573599776874275,54.633194332068804,0.018966896660483457,0.00018902221700622945,0.003582796459710749,EURMAD
2015-06-18,10.642999649047852,10.699000358581543,10.607999801635742,10.642999649047852,0,10.586299991607666,10.586217935451288,61.39458874816484,0.023395407294435344,0.005764493628397371,0.0034585262213355393,EURMAD
2015-06-19,10.651000022888184,10.656999588012695,10.581399917602539,10.64799976348877,0,10.596199989318848,10.597450995094466,61.895897768709695,0.026997293332909678,0.00046980311996591695,0.002817416770279822,EURMAD
2015-06-22,10.621999740600586,10.677000045776367,10.597000122070312,10.621999740600586,0,10.605099964141846,10.601914403368305,57.70011960181343,0.027437546456500428,-0.002441775306695204,0.002920281877335033,EURMAD
2015-06-23,10.638999938964844,10.638999938964844,10.531999588012695,10.600000381469727,0,10.605399990081787,10.601566399386744,54.34337541941234,0.025714860893813807,-0.0020711127535403273,0.0023866069189730542,EURMAD
2015-06-24,10.54699993133545,10.607999801635742,10.51669979095459,10.54699993133545,0,10.60009994506836,10.591645223377418,47.21663734058514,0.019844175489044602,-0.0050000422855578375,0.0028619779941264885,EURMAD
2015-06-25,10.569000244140625,10.605999946594238,10.522000312805176,10.569000244140625,0,10.596299934387208,10.587527954425273,50.13966777191585,0.01677350190009186,0.0020859308759273443,0.0029598862552004754,EURMAD
2015-06-26,10.559000015258789,10.595999717712402,10.520099639892578,10.559000015258789,0,10.59399995803833,10.582341056395004,48.8163404792951,0.013378813429282488,-0.000946184941889805,0.002886569441949621,EURMAD
2015-06-29,10.543999671936035,10.581000328063965,10.484999656677246,10.543999671936035,0,10.589399909973144,10.575369895584283,46.82018270662732,0.009370083525501727,-0.0014206215835852465,0.00288737752248466,EURMAD
2015-06-30,10.564000129699707,10.604999542236328,10.520000457763672,10.565999984741211,0,10.58799991607666,10.573666275430996,50.04650580082387,0.007877569852862365,0.0020865244204939515,0.0029849864342095275,EURMAD
2015-07-01,10.536999702453613,10.576000213623047,10.493000030517578,10.536999702453613,0,10.583499908447266,10.566999625798744,46.07812056125173,0.004305035825968417,-0.00274467938003764,0.003092550520107822,EURMAD
2015-07-02,10.503999710083008,10.5649995803833,10.468000411987305,10.505000114440918,0,10.569699954986572,10.555726987370047,42.1102731018005,-0.0010956919947027188,-0.0030368785153561673,0.002282722574930828,EURMAD
2015-07-03,10.531999588012695,10.569000244140625,10.49899959564209,10.513999938964844,0,10.55629997253418,10.548140251296372,43.58175235098068,-0.004596610217026509,0.0008567181747627384,0.002319078700043029,EURMAD
2015-07-06,10.538999557495117,10.553000450134277,10.462699890136719,10.538999557495117,0,10.547999954223632,10.54647830696887,47.5685870223822,-0.005292840278061206,0.00237774573667493,0.0025374510146398714,EURMAD
2015-07-07,10.51200008392334,10.520999908447266,10.442700386047363,10.513999938964844,0,10.539399909973145,10.540573149149957,44.20455342570566,-0.007772273966153875,-0.002372105472999486,0.002556167451946725,EURMAD
2015-07-08,10.49899959564209,10.553000450134277,10.461000442504883,10.49899959564209,0,10.534599876403808,10.533014321239435,42.27279192798475,-0.010822885878967625,-0.0014267018651162866,0.002117719777499489,EURMAD
2015-07-09,10.505000114440918,10.553000450134277,10.477999687194824,10.53499984741211,0,10.531199836730957,10.533375325998103,48.131225473072725,-0.010217813750612592,0.00342892210272705,0.002328761568748808,EURMAD
2015-07-10,10.498000144958496,10.602999687194824,10.498000144958496,10.50100040435791,0,10.525399875640868,10.527488976608977,43.628060955679786,-0.01233951835237157,-0.0032272846271137468,0.0025022052091746277,EURMAD
2015-07-13,10.553000450134277,10.555000305175781,10.470000267028809,10.553000450134277,0,10.526299953460693,10.53212742634085,51.155138394133814,-0.009713049435950083,0.00495191351052493,0.0030142964743424994,EURMAD
2015-07-14,10.5,10.54699993133545,10.449199676513672,10.487000465393066,0,10.51840000152588,10.523922524350343,43.25976984200614,-0.012809540669550756,-0.006254144027859954,0.0035129840019142667,EURMAD
2015-07-15,10.479000091552734,10.538000106811523,10.45300006866455,10.494000434875488,0,10.514100074768066,10.518482144445825,44.24269825076544,-0.014531186769421112,0.0006674901470178352,0.003462485262201785,EURMAD
2015-07-16,10.45300006866455,10.494000434875488,10.425999641418457,10.454000473022461,0,10.509000110626221,10.506758204187031,39.980557798977756,-0.018905337374182096,-0.003811698131829022,0.0035358550734108187,EURMAD
2015-07-17,10.449000358581543,10.48799991607666,10.385299682617188,10.447999954223633,0,10.502400112152099,10.496074886011868,39.36786618771342,-0.022595606870419616,-0.0005739925891827813,0.0035045232531533154,EURMAD
2015-07-20,10.428000450134277,10.473999977111816,10.379599571228027,10.428000450134277,0,10.491300201416015,10.483697715852305,37.31530912998002,-0.026824745897444657,-0.001914194503922273,0.0033557135795918187,EURMAD
2015-07-21,10.432999610900879,10.501999855041504,10.402700424194336,10.432999610900879,0,10.483200168609619,10.47447987858841,38.18291886684969,-0.029433685348664085,0.0004793978280406286,0.0033523365541722775,EURMAD
2015-07-22,10.473999977111816,10.503999710083008,10.4350004196167,10.473999977111816,0,10.480700206756591,10.474392623774483,44.91668893067209,-0.027871615131525473,0.003929873261770078,0.0036501231588260265,EURMAD
2015-07-23,10.46500015258789,10.531999588012695,10.439499855041504,10.46500015258789,0,10.47370023727417,10.472684901740555,43.78911014371708,-0.027048080420502885,-0.0008592538231423363,0.003416620410339064,EURMAD
2015-07-24,10.501999855041504,10.515000343322754,10.424500465393066,10.501999855041504,0,10.47380018234253,10.478014893249817,49.41171999723128,-0.023143077469178763,0.0035355663558651607,0.0035200055659771207,EURMAD
2015-07-27,10.496000289916992,10.569000244140625,10.467399597167969,10.496000289916992,0,10.4681001663208,10.48128496537112,48.56345165491199,-0.020298461235546128,-0.0005712783476788941,0.003062951615582352,EURMAD
2015-07-28,10.538999557495117,10.553999900817871,10.489999771118164,10.538000106811523,0,10.473200130462647,10.491596809269375,54.45772554284165,-0.014488039063929037,0.004001506834453661,0.0026211555183567993,EURMAD
2015-07-29,10.527999877929688,10.550999641418457,10.48799991607666,10.527999877929688,0,10.476600074768067,10.498215549025796,52.903235463767146,-0.010568347198516292,-0.0009489683792441861,0.0026584577516124523,EURMAD
2015-07-30,10.479000091552734,10.503000259399414,10.4350004196167,10.5,0,10.481200027465821,10.49853999465747,48.7106381094106,-0.009610535033985457,-0.0026595629040977453,0.00247802057188308,EURMAD
2015-07-31,10.482999801635742,10.562000274658203,10.454000473022461,10.482999801635742,0,10.484700012207032,10.495714505017155,46.31088513591846,-0.010106731811243108,-0.0016190665108817281,0.002546710742194364,EURMAD
2015-08-03,10.458999633789062,10.50100040435791,10.444700241088867,10.458999633789062,0,10.48779993057251,10.489039073884774,43.08386033990627,-0.012294856843173108,-0.002289437021923302,0.0025860337748373134,EURMAD
2015-08-04,10.487000465393066,10.505000114440918,10.449999809265137,10.487000465393066,0,10.493200016021728,10.488668417795372,47.66576875370974,-0.011635402915811,0.0026771997881656073,0.0026941198422871333,EURMAD
2015-08-05,10.458999633789062,10.491000175476074,10.409700393676758,10.461999893188477,0,10.492000007629395,10.483819595139572,44.24123162837242,-0.012980487189432566,-0.002383958338429637,0.00254164223682555,EURMAD
2015-08-06,10.470000267028809,10.496000289916992,10.431099891662598,10.470000267028809,0,10.492500019073486,10.481306990028523,45.588430002475484,-0.013248195904413507,0.0007647078877854874,0.0025404531136504686,EURMAD
2015-08-07,10.479000091552734,10.505999565124512,10.424500465393066,10.479000091552734,0,10.49020004272461,10.480887553942017,47.13578031802952,-0.012589027888266102,0.0008595820720527225,0.0022577980953911603,EURMAD
2015-08-10,10.491000175476074,10.543999671936035,10.439000129699707,10.479000091552734,0,10.488500022888184,10.480544378962147,47.13578031802952,-0.011929121005094245,0.0,0.0022550616465768455,EURMAD
2015-08-11,10.501999855041504,10.555999755859375,10.476699829101562,10.501999855041504,0,10.484899997711182,10.484445374612939,51.24513863595562,-0.009441416576096984,0.0021948433331258066,0.0019341721129442883,EURMAD
2015-08-12,10.52400016784668,10.605999946594238,10.513999938964844,10.52400016784668,0,10.48450002670288,10.491637155200891,54.85978625488317,-0.00562975520053044,0.0020948688924817827,0.002062988185091742,EURMAD
2015-08-13,10.557000160217285,10.574000358581543,10.509499549865723,10.557000160217285,0,10.49020004272461,10.503521337931144,59.68765812274144,5.3223960323478536e-05,0.0031356890768043932,0.0020581078330204525,EURMAD
2015-08-14,10.565999984741211,10.57699966430664,10.512999534606934,10.565999984741211,0,10.498500061035156,10.51488109189661,60.91538797300267,0.005223028689849585,0.000852498284298564,0.0019128360447607678,EURMAD
2015-08-17,10.550000190734863,10.569999694824219,10.470199584960938,10.550000190734863,0,10.507600116729737,10.521266382594474,57.55921247267535,0.007937586962448506,-0.001514271628757724,0.0017856276074178583,EURMAD
