Datetime,Pair,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,Stoch_K,Stoch_D,ATR,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Pct,Returns,Log_Returns,HL_Range,OC_Range,Price_vs_SMA20,Signal
2015-04-07,EURUSD,1.0934817790985107,1.095554232597351,1.0837700366973877,1.0934817790985107,0,1.0780298590660096,1.1080262851715088,1.086856877235186,1.091556515144617,-0.004699637909430843,-0.008643950804798111,0.003944312895367268,50.599171641367214,73.95450364415251,76.35869236525699,0.016160544502803385,1.1087808103501569,1.0780298590660096,1.0472789077818623,0.05705027745852883,0.7512429597660437,-0.006046965979111696,-0.0060653229178221696,0.011784195899963379,0.0,0.014333480564154791,0.0
2015-04-08,EURUSD,1.0824971199035645,1.088999629020691,1.078950047492981,1.0824151039123535,0,1.0786071062088012,1.106939823627472,1.0861735274932118,1.0908793735718567,-0.004705846078644882,-0.007856329859567466,0.0031504837809225843,45.92883399318156,43.02946137515069,69.18231619359267,0.016043547220899033,1.1092253140173243,1.0786071062088012,1.047988898400278,0.05677360668639224,0.562185182871682,-0.010120584903829721,-0.010172146205242448,0.010049581527709961,-8.20159912109375e-05,0.0035304771140782444,0.0
2015-04-09,EURUSD,1.0784345865249634,1.0790047645568848,1.067000150680542,1.078527569770813,0,1.0797897577285767,1.1059474515914918,1.0849972263051504,1.0899644251421496,-0.004967198836999254,-0.007278503655053824,0.0023113048180545704,44.37921053878844,30.723844746072718,49.23593658845865,0.015998413557444243,1.1083031078423378,1.0797897577285767,1.0512764076148156,0.052812781209818464,0.47786671940112513,-0.003591537227713437,-0.0035980022818393863,0.012004613876342773,9.298324584960938e-05,-0.0011689201057238996,0.0
2015-04-10,EURUSD,1.0667235851287842,1.068349838256836,1.0571495294570925,1.0669056177139282,0,1.0800034642219543,1.104614453315735,1.082213901906501,1.0882563653326518,-0.00604246342615089,-0.007031295609273238,0.0009888321831223474,40.03085384963769,20.595466682101055,31.4495909344415,0.016384532228861017,1.1080353420122298,1.0800034642219543,1.0519715864316788,0.05191071828731578,0.26637586311521033,-0.010775757970984845,-0.010834236933770044,0.01120030879974343,0.00018203258514404297,-0.012127596754943614,0.0
2015-04-13,EURUSD,1.0608278512954712,1.0619995594024658,1.0521597862243652,1.060985445976257,0,1.0806445837020875,1.1032161235809326,1.0789479856095403,1.086236297232178,-0.007288311622637655,-0.007082698811946122,-0.00020561281069153385,37.98891653466275,16.855787225710188,22.725032884627996,0.016266956356997285,1.1060761723538337,1.0806445837020875,1.0552129950503413,0.047067442960056896,0.11348978243086424,-0.0055489179542951295,-0.005564370388899263,0.009839773178100586,0.00015759468078591077,-0.018192047618914478,0.0
2015-04-14,EURUSD,1.0574960708618164,1.0706901550292969,1.0532501935958862,1.0572947263717651,0,1.0806445837020875,1.1016785645484923,1.075616714957575,1.0840924771684437,-0.008475762210868654,-0.007361311491730628,-0.0011144507191380255,36.731028262169765,9.807024174343008,15.752759360718095,0.01635109182555528,1.1060761723538337,1.0806445837020875,1.0552129950503413,0.047067442960056896,0.04092806292856039,-0.0034785770327848686,-0.0034846413494173992,0.017439961433410645,-0.00020134449005126953,-0.021607342212672815,1.0
2015-04-15,EURUSD,1.0647926330566406,1.0668703317642212,1.0574603080749512,1.0647132396697998,0,1.0808900058269502,1.1000580716133117,1.0739392572209943,1.0826569780944701,-0.008717720873475887,-0.0076325933680796805,-0.0010851275053962066,40.96261079184483,24.406614673264343,17.023142024439192,0.01586525507181822,1.1055580907316502,1.0808900058269502,1.05622192092225,0.045644024408991374,0.17211143022156217,0.007016504587601835,0.006992003460704671,0.00941002368927002,-7.939338684082031e-05,-0.014966153882396289,1.0
2015-04-16,EURUSD,1.0677144527435305,1.0762397050857544,1.0627998113632202,1.0676802396774292,0,1.0800240755081176,1.0987741827964783,1.0729763314450613,1.0815475900635783,-0.00857125861851693,-0.007820326418167132,-0.0007509322003497985,42.61567849718365,30.175101109012317,21.462913318873234,0.015691392431034016,1.1052934124851632,1.0800240755081176,1.054754738531072,0.04679402533717992,0.2557546554960771,0.0027866658336563876,0.002782790278670431,0.01343989372253418,-3.421306610129626e-05,-0.011429222839204804,1.0
2015-04-17,EURUSD,1.0759977102279663,1.0846904516220093,1.073509693145752,1.0755579471588137,0,1.0804572582244873,1.0973414039611817,1.073373503093331,1.0811039128113735,-0.007730409718042619,-0.00780234307814223,7.193336009961131e-05,46.86945578979742,45.491059529742124,33.35759177067294,0.01578590808051511,1.1050673300713532,1.0804572582244873,1.0558471863776215,0.04555491975186039,0.40046126041079405,0.007378339683203672,0.007351252890400624,0.011180758476257324,-0.00043976306915261,-0.004534479294187607,1.0
2015-04-20,EURUSD,1.0810226202011108,1.0818647146224976,1.0716196298599243,1.0810226202011108,0,1.0803753316402436,1.0963330698013305,1.0745502903406816,1.0810978911365394,-0.006547600795857811,-0.007551394621685347,0.001003793825827536,49.657290976482905,56.115559778892845,43.92724013921577,0.015388909287229805,1.1049654131668385,1.0803753316402436,1.0557852501136487,0.04552136800321395,0.5131615781787304,0.005080779754110587,0.0050679161456982395,0.010245084762573242,0.0,0.0005991330437770557,0.0
2015-04-21,EURUSD,1.074818134307861,1.076500415802002,1.06615948677063,1.0747487545013428,0,1.0793878138065338,1.0951741385459899,1.0745808232884757,1.0806275847191174,-0.006046761430641645,-0.007250467983476607,0.0012037065528349615,46.63202983184548,43.91781488649137,48.50814473170879,0.015351245892333023,1.1031624837087297,1.0793878138065338,1.055613143904338,0.044052136957805604,0.4024369355226555,-0.005803639611723255,-0.005820546172887794,0.010340929031371848,-6.937980651833264e-05,-0.004297861478379198,0.0
2015-04-22,EURUSD,1.073825478553772,1.079999923706055,1.0710101127624512,1.074171543121338,0,1.078586220741272,1.0940136671066285,1.074517857108916,1.0801493594155782,-0.005631502306662206,-0.006926674848113727,0.0012951725414515206,46.35223808146209,42.79559176294717,47.60965547611047,0.014895644823409344,1.1019021171171812,1.078586220741272,1.0552703243653627,0.04323418179751102,0.4053290178348993,-0.0005370663400049436,-0.0005372106117897189,0.008989810943603738,0.00034606456756591797,-0.004093022453874887,0.0
2015-04-23,EURUSD,1.0725010633468628,1.0818202495574951,1.0671299695968628,1.0725815296173096,0,1.0774129688739777,1.092841374874115,1.0742199605717457,1.0795887794305212,-0.005368818858775493,-0.00661510365024608,0.0012462847914705873,45.541632131227686,39.70426338173432,42.1392233437243,0.014880939553867753,1.099350245918124,1.0774129688739777,1.0554756918298316,0.04072213288294307,0.38988060717504996,-0.0014802230744337397,-0.0014813196868964213,0.014690279960632324,8.046627044677734e-05,-0.004484296547606622,1.0
2015-04-24,EURUSD,1.0815136432647705,1.0897995233535769,1.078771948814392,1.0815019607543943,0,1.0770562291145325,1.0916635370254517,1.0753402682921531,1.079730496565623,-0.004390228273469798,-0.006170128574890824,0.0017799003014210254,50.7458083111461,67.61734964383676,50.03906826283943,0.01504825605162212,1.0984503295449708,1.0770562291145325,1.0556621286840941,0.03972698890201267,0.6039008780555386,0.008316786081769889,0.008282392182623116,0.011027574539184792,-1.1682510376198607e-05,0.0041276690294217554,1.0
2015-04-27,EURUSD,1.0867438316345217,1.0904899835586548,1.082390546798706,1.086897373199463,0,1.076976364850998,1.090601406097412,1.0771182844317393,1.0802613763162776,-0.0031430918845383182,-0.005564721236820324,0.0024216293522820054,53.632025332283696,90.62720620021958,65.98293974193022,0.01461445763684543,1.0982019386395176,1.076976364850998,1.0557507910624784,0.03941697233338308,0.7337041261478381,0.004988814297946398,0.004976411397304959,0.00809943675994873,0.0001535415649411842,0.009211909074566803,1.0
2015-04-28,EURUSD,1.0877013206481934,1.0988999605178833,1.0861797332763672,1.087795972824097,0,1.0772149324417115,1.0896893000602723,1.0787610057228711,1.080819494576116,-0.0020584888532448886,-0.004863474760105237,0.0028049859068603484,54.1142944670172,76.24316155935622,78.1625724678042,0.014478887146542375,1.0988304136960467,1.0772149324417115,1.0555994511873763,0.040132160450727566,0.7447560676046305,0.0008267566439956742,0.0008264150689747922,0.012720227241516113,9.465217590354236e-05,0.009822589776398157,1.0
2015-04-29,EURUSD,1.0972130298614502,1.1175994873046875,1.096059799194336,1.096912145614624,0,1.0783698379993438,1.0888181042671203,1.0815534887831408,1.0820115428011907,-0.00045805401804988044,-0.003982390611694166,0.003524336593644286,58.79636422332861,68.3871696408403,78.41917913347204,0.015575518791339133,1.1016261935747584,1.0783698379993438,1.0551134824239292,0.043132429628338256,0.8986503292648772,0.008380406821014486,0.008345486175602922,0.021539688110351562,-0.0003008842468261719,0.017194757273331192,1.0
2015-04-30,EURUSD,1.1113210916519165,1.1247594356536863,1.107299566268921,1.1114321947097778,0,1.0800917327404023,1.0882466697692872,1.0861502127718543,1.0841908503499749,0.0019593624218794403,-0.002794040004979445,0.004753402426858885,64.93382923458267,81.64283016699258,75.42438712239637,0.016453572316539704,1.1076254622973862,1.0800917327404023,1.0525580031834183,0.05098405759874775,1.069128528420263,0.013237203319521829,0.013150357104829433,0.017459869384765403,0.00011110305786132812,0.02901648167406923,1.0
2015-05-01,EURUSD,1.1215037107467651,1.1289701461791992,1.118599534034729,1.1214659214019775,0,1.08181129693985,1.0879425168037415,1.0915833987149501,1.0869519667241971,0.004631431990752999,-0.0013089456058329564,0.005940377596585955,68.4330038328199,90.08950148381967,80.03983376388419,0.01653115090499837,1.1149137829643885,1.08181129693985,1.0487088109153113,0.061198262799023295,1.0989674677716352,0.009027745228146644,0.008987238741826697,0.010370612144470215,-3.7789344787597656e-05,0.036655768500754055,0.0
2015-05-04,EURUSD,1.1190940141677856,1.1223105192184448,1.1124002933502195,1.1185932159423828,0,1.0827342450618744,1.0875514125823975,1.0957387552114781,1.0892957629625812,0.006442992248896884,0.00024144196511301165,0.006201550283783872,66.39034557153627,85.48880753765829,85.7403797294902,0.016057530775969706,1.1188774439515197,1.0827342450618744,1.0465910461722292,0.06676282578940648,0.9960680291469955,-0.0025615628658635092,-0.0025648492814611475,0.00991022586822532,-0.000500798225402832,0.03311890340963508,0.0
2015-05-05,EURUSD,1.115001201629639,1.1209995746612549,1.106899976730347,1.1149141788482666,0,1.0838058650493623,1.0871837258338928,1.0986888203863687,1.091193423398558,0.007495396987810654,0.0016922329696525402,0.0058031640181581134,63.765268525792784,78.75790205683175,84.77873702610324,0.015917487080653766,1.1224735251015079,1.0838058650493623,1.0451382049972167,0.07135532533842577,0.9022523441676189,-0.003288985702471603,-0.0032944063047326937,0.014099597930907981,-8.702278137229236e-05,0.02870284688622486,1.0
2015-05-06,EURUSD,1.1184431314468384,1.1365302801132202,1.1178054809570312,1.1186307668685913,0,1.085616648197174,1.0868782901763916,1.1017568121528645,1.093225819211153,0.008530992941711446,0.0030599849640643214,0.005471007977647125,65.25966576672842,74.56400248681624,79.60357069376877,0.016325048046843513,1.1272855272673292,1.085616648197174,1.043947769127019,0.0767653648999441,0.8961483894951138,0.0033335193782932926,0.003327975519527869,0.018724799156188965,0.0001876354217529297,0.03041047567411759,1.0
2015-05-07,EURUSD,1.133928298950195,1.1390599012374878,1.1238203048706057,1.1341469287872314,0,1.088397616147995,1.0868339562416076,1.1067399070196902,1.0962570125130848,0.010482894506605334,0.0045445668725725245,0.005938327634032809,70.6937442739555,93.26070710820183,82.19420388394995,0.016618542845350505,1.1351841661505444,1.088397616147995,1.0416110661454454,0.08597326805645575,0.9889152185483174,0.013870673307220915,0.013775355917792378,0.015239596366882102,0.00021862983703635486,0.04203363914113514,0.0
2015-05-08,EURUSD,1.1245051622390747,1.1289000511169434,1.1185194253921509,1.1246949434280396,0,1.0912870824337007,1.0869171333312988,1.1095022203132825,1.0983635259141926,0.011138694399089877,0.005863392377875995,0.005275302021213882,64.11456065612236,80.29509445933411,82.70660135145073,0.016547676787183132,1.1395980720368746,1.0912870824337007,1.0429760928305267,0.08853946936755569,0.8457584006118566,-0.008334004280467489,-0.008368926256090859,0.01038062572479248,0.00018978118896484375,0.030613265319548524,0.0
2015-05-11,EURUSD,1.1196954250335691,1.1202975511550903,1.1134605407714844,1.1194071769714355,0,1.0942081689834595,1.0869813561439514,1.1110260597991521,1.0999223148813957,0.011103744917756453,0.006911462885852086,0.004192282031904367,60.710563450506996,72.67796059609674,82.0779207212109,0.016167771283984743,1.1418652030702692,1.0942081689834595,1.0465511348966499,0.08710780167376005,0.7643786848136078,-0.004701511718801732,-0.004712598588704311,0.006837010383605957,-0.000288248062133567,0.023029446043513268,0.0
2015-05-12,EURUSD,1.1146035194396973,1.127789855003357,1.113598108291626,1.114441990852356,0,1.097065532207489,1.0869120860099792,1.1115515876534912,1.1009978464348,0.010553741218691126,0.007639918552419895,0.002913822666271231,57.617188683471795,65.77515114552398,72.91606873365163,0.016026493407350326,1.1421891777194275,1.097065532207489,1.0519418866955503,0.08226244319451341,0.6925427173239987,-0.004435549656303772,-0.00444541589227636,0.014191746711730957,-0.0001615285873413086,0.0158390343463827,1.0
2015-05-13,EURUSD,1.1218937635421753,1.1382806301116943,1.1205499172210691,1.1221455335617063,0,1.0999371469020844,1.0869906377792358,1.1131814254855243,1.102564341777534,0.010617083707990416,0.008235351583533999,0.0023817321244564166,60.94235924606471,71.94403359882273,70.13238178014784,0.016584993015779818,1.1436806415565086,1.0999371469020844,1.0561936522476603,0.07953817139029343,0.7538478788111154,0.0069124663038391265,0.00688868473858588,0.017730712890625222,0.00025177001953102796,0.02019059609194093,1.0
2015-05-14,EURUSD,1.134803295135498,1.144379496574402,1.1342240571975708,1.1350480318069458,0,1.1033055365085602,1.0875274968147277,1.1165455187657432,1.1049705410389719,0.011574977726771296,0.00890327681218146,0.002671700914589837,65.78428165790419,84.94656741044699,74.22191738493125,0.016988819319476052,1.1469655591621817,1.1033055365085602,1.0596455138549388,0.07914402893650795,0.8635189971179806,0.011498061400544657,0.011432461064799965,0.010155439376831277,0.0002447366714477539,0.028770358026875806,1.0
2015-05-15,EURUSD,1.140393853187561,1.145100235939026,1.1324695348739624,1.1404979228973389,0,1.1065525352954864,1.0882733583450317,1.120230504016758,1.1076021989544065,0.012628305062351464,0.00964828246221546,0.002980022600136004,67.61074705484411,92.18894470735063,83.02651523887346,0.01667728987855648,1.1511723877668016,1.1065525352954864,1.061932682824171,0.08064660474416661,0.8803843549648102,0.0048014629669170805,0.0047899727089588595,0.012630701065063699,0.00010406970977783203,0.030676706725711815,1.0
2015-05-18,EURUSD,1.1444004774093628,1.1447004079818726,1.1338794231414795,1.144505262374878,0,1.1097266674041748,1.0894714903831482,1.1239650822256995,1.1103357592077747,0.013629323017924744,0.010444490573357317,0.0031848324445674266,68.92433516825062,98.78676944243855,91.97409385341207,0.01625868881280207,1.1557107699187519,1.1097266674041748,1.0637425648895977,0.08287464628049558,0.8781588969761693,0.0035136753843081348,0.0035075168488019185,0.010820984840393066,0.00010478496551513672,0.031339784824722404,0.0
2015-05-19,EURUSD,1.132541298866272,1.1326183080673218,1.1120996475219729,1.1326183080673218,0,1.1126201450824738,1.0904570269584655,1.1252963477397953,1.111986318382556,0.01331002935723924,0.011017598330133702,0.0022924310271055376,61.01896424318569,67.32501786566831,86.1002440051525,0.017412792228335656,1.1565751042280028,1.1126201450824738,1.0686651859369447,0.0790116183673285,0.7274847181479199,-0.01038610716641919,-0.010440419164911752,0.0205186605453489,7.700920104980469e-05,0.01797393573470274,0.0
2015-05-20,EURUSD,1.1146780252456665,1.1150758266448977,1.1065741777420044,1.1146656274795532,0,1.1146448493003844,1.0913329362869262,1.1236608523151426,1.1121847857230744,0.011476066592068124,0.011109291982520586,0.0003667746095475377,51.42557219022483,21.002537285723005,62.37144153127662,0.018029689408710872,1.1547002925105538,1.1146448493003844,1.074589406090215,0.07187122110744157,0.5002593677351137,-0.015850600736273313,-0.01597756493461942,0.008501648902893288,-1.239776611328125e-05,1.864107583848934e-05,0.0
2015-05-21,EURUSD,1.1103092432022097,1.1180005073547363,1.1085859537124634,1.1100751161575315,0,1.1165195286273957,1.0924369478225708,1.1215707390601255,1.1120285139034045,0.009542225156720985,0.010795878617360668,-0.001253653460639683,49.29156249145174,9.087195989850228,32.471583713747194,0.017413976847862014,1.1514701830683094,1.1165195286273957,1.081568874186482,0.0626064364210103,0.4078069842617848,-0.004118285527832777,-0.004126789020246941,0.00941455364227295,-0.00023412704467817846,-0.005771876178275771,1.0
2015-05-22,EURUSD,1.1110987663269043,1.1209995746612549,1.1006996631622314,1.1111851930618286,0,1.1180036902427672,1.0934080219268798,1.1199729627526953,1.1119660456929175,0.008006917059777852,0.010238086305844104,-0.0022311692460662523,49.83369575071306,23.615753680270732,17.90182898528133,0.017620222571589232,1.148989338975022,1.1180036902427672,1.0870180415105124,0.05543031566474796,0.3899733028045199,0.0010000016108275833,0.0009995019423018967,0.020299911499023438,8.64267349243164e-05,-0.006098814557095102,0.0
2015-05-25,EURUSD,1.0992151498794556,1.1010003089904783,1.096070647239685,1.0992997884750366,0,1.118623811006546,1.0944307565689086,1.1167924744022864,1.111027804417519,0.005764669984767323,0.009343403041628747,-0.003578733056861424,44.36468461507141,6.586107126358501,13.096352265493161,0.017441158967734537,1.147406358774462,1.118623811006546,1.08984126323863,0.051460638482238724,0.16431007624262514,-0.010696150975556318,-0.010753766006082483,0.004929661750793235,8.463859558105469e-05,-0.017274817808608546,0.0
2015-05-26,EURUSD,1.0971288681030271,1.0971288681030271,1.0875203609466553,1.0971167087554932,0,1.119089847803116,1.0952271962165832,1.113765433533549,1.1099973528869986,0.0037680806465503203,0.008228338562613062,-0.004460257916062742,43.422064957229765,16.6661490843969,15.622669963675387,0.01703656768894819,1.1460124368331384,1.119089847803116,1.0921672587730935,0.04811515193864752,0.09192002256692944,-0.001985882051857568,-0.0019878565301065165,0.009608507156371848,-1.2159347533957643e-05,-0.01963483011731204,0.0
